cat,lon,lat
2,-73.78700876,40.65956778
1,-73.78142890000001,40.65956778
1,-73.77584904000001,40.65956778
2,-73.77026918,40.65956778
4,-73.76468932,40.65956778
2,-73.75910946,40.65956778
2,-73.75352960000001,40.65956778
2,-73.74794974000001,40.65956778
2,-73.74236988,40.65956778
2,-73.73679002,40.65956778
2,-73.73121016,40.65956778
2,-73.85954694,40.65537476
2,-73.85396708,40.65537476
2,-73.84838722,40.65537476
2,-73.84280736000001,40.65537476
2,-73.83722750000001,40.65537476
2,-73.83164764,40.65537476
2,-73.82606778,40.65537476
2,-73.82048792,40.65537476
2,-73.81490806000001,40.65537476
2,-73.80932820000001,40.65537476
2,-73.80374834,40.65537476
2,-73.79816848,40.65537476
2,-73.79258862,40.65537476
2,-73.78700876,40.65537476
2,-73.78142890000001,40.65537476
2,-73.77584904000001,40.65537476
2,-73.77026918,40.65537476
2,-73.76468932,40.65537476
2,-73.75910946,40.65537476
2,-73.75352960000001,40.65537476
2,-73.74794974000001,40.65537476
2,-73.74236988,40.65537476
0,-73.73679002,40.65537476
2,-73.73121016,40.65537476
2,-73.7256303,40.65537476
2,-73.85396708,40.65118174
2,-73.84838722,40.65118174
2,-73.84280736000001,40.65118174
2,-73.83164764,40.65118174
2,-73.82606778,40.65118174
2,-73.82048792,40.65118174
2,-73.81490806000001,40.65118174
2,-73.80932820000001,40.65118174
2,-73.80374834,40.65118174
3,-73.79816848,40.65118174
3,-73.79258862,40.65118174
2,-73.78700876,40.65118174
2,-73.78142890000001,40.65118174
2,-73.77584904000001,40.65118174
2,-73.77026918,40.65118174
2,-73.76468932,40.65118174
2,-73.75910946,40.65118174
2,-73.75352960000001,40.65118174
2,-73.74794974000001,40.65118174
2,-73.74236988,40.65118174
2,-73.73679002,40.65118174
0,-73.73121016,40.65118174
2,-73.84838722,40.64698872
2,-73.84280736000001,40.64698872
1,-73.83722750000001,40.64698872
2,-73.81490806000001,40.64698872
2,-73.80932820000001,40.64698872
2,-73.80374834,40.64698872
3,-73.79816848,40.64698872
3,-73.79258862,40.64698872
2,-73.78700876,40.64698872
2,-73.78142890000001,40.64698872
2,-73.77584904000001,40.64698872
2,-73.77026918,40.64698872
2,-73.76468932,40.64698872
2,-73.75910946,40.64698872
2,-73.74794974000001,40.64698872
2,-73.74236988,40.64698872
2,-73.80374834,40.6427957
3,-73.79816848,40.6427957
3,-73.79258862,40.6427957
2,-73.78700876,40.6427957
2,-73.78142890000001,40.6427957
2,-73.77584904000001,40.6427957
2,-73.77026918,40.6427957
2,-73.76468932,40.6427957
2,-73.75910946,40.6427957
2,-73.75352960000001,40.6427957
2,-73.74236988,40.6427957
2,-73.79816848,40.63860268
2,-73.79258862,40.63860268
2,-73.78700876,40.63860268
2,-73.78142890000001,40.63860268
2,-73.77584904000001,40.63860268
2,-73.77026918,40.63860268
2,-73.76468932,40.63860268
2,-73.75910946,40.63860268
2,-73.75352960000001,40.63860268
2,-73.74794974000001,40.63860268
2,-73.74236988,40.63860268
1,-73.83164764,40.63440966
1,-73.82606778,40.63440966
2,-73.78700876,40.63440966
2,-73.78142890000001,40.63440966
2,-73.77584904000001,40.63440966
2,-73.77026918,40.63440966
2,-73.76468932,40.63440966
2,-73.75910946,40.63440966
2,-73.75352960000001,40.63440966
3,-73.83164764,40.63021664
3,-73.82606778,40.63021664
3,-73.81490806000001,40.63021664
2,-73.78142890000001,40.63021664
2,-73.77584904000001,40.63021664
2,-73.77026918,40.63021664
2,-73.76468932,40.63021664
3,-73.83164764,40.62602362
3,-73.82606778,40.62602362
3,-73.82048792,40.62602362
3,-73.81490806000001,40.62602362
3,-73.79816848,40.62602362
2,-73.78142890000001,40.62602362
2,-73.77026918,40.62602362
3,-73.83164764,40.6218306
3,-73.82606778,40.6218306
3,-73.82048792,40.6218306
3,-73.80374834,40.6218306
2,-73.79258862,40.6218306
2,-73.78700876,40.6218306
2,-73.77026918,40.6218306
3,-73.83164764,40.61763758
3,-73.82606778,40.61763758
3,-73.82048792,40.61763758
2,-73.80374834,40.61763758
0,-73.79258862,40.61763758
2,-73.78700876,40.61763758
2,-73.77026918,40.61763758
3,-73.82048792,40.61344456
2,-73.80374834,40.61344456
2,-73.79816848,40.61344456
0,-73.79258862,40.61344456
2,-73.78700876,40.61344456
2,-73.78142890000001,40.61344456
2,-73.77026918,40.61344456
3,-73.83164764,40.60925154
2,-73.79816848,40.60925154
2,-73.79258862,40.60925154
2,-73.77584904000001,40.60925154
2,-73.76468932,40.60925154
2,-73.75910946,40.60925154
0,-73.75352960000001,40.60925154
2,-73.74794974000001,40.60925154
2,-73.82048792,40.60505852
2,-73.80374834,40.60505852
2,-73.79816848,40.60505852
2,-73.78142890000001,40.60505852
2,-73.77584904000001,40.60505852
2,-73.77026918,40.60505852
2,-73.76468932,40.60505852
4,-73.75910946,40.60505852
2,-73.75352960000001,40.60505852
2,-73.74794974000001,40.60505852
2,-73.74236988,40.60505852
2,-73.82048792,40.6008655
2,-73.78142890000001,40.6008655
2,-73.77584904000001,40.6008655
2,-73.77026918,40.6008655
0,-73.76468932,40.6008655
2,-73.75910946,40.6008655
2,-73.75352960000001,40.6008655
0,-73.74794974000001,40.6008655
2,-73.74236988,40.6008655
2,-73.83164764,40.59667248
2,-73.82606778,40.59667248
2,-73.82048792,40.59667248
2,-73.80374834,40.59667248
0,-73.79816848,40.59667248
2,-73.79258862,40.59667248
2,-73.78700876,40.59667248
2,-73.78142890000001,40.59667248
2,-73.77584904000001,40.59667248
2,-73.77026918,40.59667248
2,-73.76468932,40.59667248
2,-73.75910946,40.59667248
4,-73.75352960000001,40.59667248
0,-73.74794974000001,40.59667248
4,-73.74236988,40.59667248
2,-73.83722750000001,40.59247946
0,-73.80932820000001,40.59247946
2,-73.80374834,40.59247946
0,-73.79816848,40.59247946
2,-73.79258862,40.59247946
2,-73.78700876,40.59247946
2,-73.78142890000001,40.59247946
2,-73.77584904000001,40.59247946
2,-73.77026918,40.59247946
0,-73.76468932,40.59247946
4,-73.75910946,40.59247946
0,-73.75352960000001,40.59247946
2,-73.81490806000001,40.588286440000005
2,-73.80932820000001,40.588286440000005
2,-73.80374834,40.588286440000005
2,-73.79816848,40.588286440000005
2,-73.79258862,40.588286440000005
2,-73.78700876,40.588286440000005
2,-73.82606778,40.58409342
2,-73.82048792,40.58409342
2,-73.81490806000001,40.58409342
1,-73.80932820000001,40.58409342
2,-73.85396708,40.5799004
2,-73.84838722,40.5799004
2,-73.84280736000001,40.5799004
2,-73.83722750000001,40.5799004
2,-73.83164764,40.5799004
0,-73.82606778,40.5799004
2,-73.85954694,40.575707380000004
2,-73.85396708,40.575707380000004
2,-73.84838722,40.575707380000004
0,-73.84280736000001,40.575707380000004
2,-73.87070666000001,40.57151436
2,-73.8651268,40.57151436
2,-73.85954694,40.57151436
2,-73.85396708,40.57151436
0,-73.8930261,40.56732134
0,-73.88744624,40.56732134
0,-73.88186638,40.56732134
3,-73.87628652000001,40.56732134
2,-73.87070666000001,40.56732134
2,-73.8651268,40.56732134
2,-73.91534554,40.563128320000004
2,-73.90976568,40.563128320000004
2,-73.89860596,40.563128320000004
0,-73.8930261,40.563128320000004
0,-73.88744624,40.563128320000004
0,-73.88186638,40.563128320000004
3,-73.87628652000001,40.563128320000004
2,-73.92650526,40.5589353
2,-73.9209254,40.5589353
2,-73.91534554,40.5589353
2,-73.90976568,40.5589353
2,-73.90418582000001,40.5589353
2,-73.89860596,40.5589353
0,-73.8930261,40.5589353
2,-73.93766498000001,40.55474228
2,-73.93208512000001,40.55474228
2,-73.92650526,40.55474228
2,-73.9209254,40.55474228
2,-73.91534554,40.55474228
2,-73.90976568,40.55474228
2,-73.93766498000001,40.550549260000004
2,-73.93208512000001,40.550549260000004
2,-73.92650526,40.550549260000004
2,-73.9209254,40.550549260000004
2,-73.93766498000001,40.54635624
2,-73.93208512000001,40.54635624
2,-73.95998442,40.735042140000004
3,-73.95440456,40.735042140000004
2,-73.9488247,40.735042140000004
2,-73.94324484,40.735042140000004
2,-73.95998442,40.73084912
3,-73.95440456,40.73084912
2,-73.9488247,40.73084912
2,-73.94324484,40.73084912
1,-73.95998442,40.7266561
4,-73.95440456,40.7266561
1,-73.9488247,40.7266561
2,-73.94324484,40.7266561
2,-73.93766498000001,40.7266561
2,-73.93208512000001,40.7266561
1,-73.95998442,40.722463080000004
3,-73.95440456,40.722463080000004
1,-73.9488247,40.722463080000004
0,-73.94324484,40.722463080000004
2,-73.93766498000001,40.722463080000004
1,-73.93208512000001,40.722463080000004
1,-73.96556428000001,40.71827006
1,-73.95998442,40.71827006
1,-73.95440456,40.71827006
2,-73.9488247,40.71827006
2,-73.94324484,40.71827006
0,-73.93766498000001,40.71827006
1,-73.93208512000001,40.71827006
2,-73.92650526,40.71827006
1,-73.96556428000001,40.71407704
1,-73.95998442,40.71407704
2,-73.95440456,40.71407704
0,-73.9488247,40.71407704
1,-73.94324484,40.71407704
4,-73.93766498000001,40.71407704
2,-73.93208512000001,40.71407704
2,-73.92650526,40.71407704
1,-73.96556428000001,40.709884020000004
0,-73.95998442,40.709884020000004
4,-73.95440456,40.709884020000004
0,-73.9488247,40.709884020000004
2,-73.94324484,40.709884020000004
1,-73.93766498000001,40.709884020000004
1,-73.93208512000001,40.709884020000004
2,-73.92650526,40.709884020000004
2,-73.97114414,40.705691
2,-73.96556428000001,40.705691
2,-73.95998442,40.705691
4,-73.95440456,40.705691
2,-73.9488247,40.705691
1,-73.94324484,40.705691
1,-73.93766498000001,40.705691
1,-73.93208512000001,40.705691
2,-73.92650526,40.705691
1,-73.9209254,40.705691
2,-73.99346358000001,40.70149798
2,-73.98788372,40.70149798
1,-73.98230386,40.70149798
2,-73.976724,40.70149798
2,-73.96556428000001,40.70149798
2,-73.95998442,40.70149798
2,-73.95440456,40.70149798
2,-73.9488247,40.70149798
2,-73.94324484,40.70149798
0,-73.93766498000001,40.70149798
2,-73.93208512000001,40.70149798
0,-73.92650526,40.70149798
4,-73.9209254,40.70149798
0,-73.91534554,40.70149798
0,-73.99346358000001,40.697304960000004
2,-73.98788372,40.697304960000004
1,-73.98230386,40.697304960000004
2,-73.976724,40.697304960000004
0,-73.97114414,40.697304960000004
1,-73.96556428000001,40.697304960000004
2,-73.95998442,40.697304960000004
2,-73.95440456,40.697304960000004
0,-73.9488247,40.697304960000004
2,-73.94324484,40.697304960000004
2,-73.93766498000001,40.697304960000004
2,-73.93208512000001,40.697304960000004
4,-73.92650526,40.697304960000004
0,-73.9209254,40.697304960000004
0,-73.91534554,40.697304960000004
3,-73.90976568,40.697304960000004
2,-73.99904344000001,40.69311194
2,-73.99346358000001,40.69311194
2,-73.98788372,40.69311194
2,-73.98230386,40.69311194
2,-73.976724,40.69311194
0,-73.97114414,40.69311194
1,-73.96556428000001,40.69311194
4,-73.95998442,40.69311194
1,-73.95440456,40.69311194
2,-73.9488247,40.69311194
0,-73.94324484,40.69311194
2,-73.93766498000001,40.69311194
4,-73.93208512000001,40.69311194
2,-73.92650526,40.69311194
0,-73.9209254,40.69311194
0,-73.91534554,40.69311194
2,-73.90976568,40.69311194
0,-73.90418582000001,40.69311194
2,-73.87070666000001,40.69311194
0,-73.99904344000001,40.68891892
3,-73.99346358000001,40.68891892
2,-73.98788372,40.68891892
1,-73.98230386,40.68891892
3,-73.976724,40.68891892
1,-73.97114414,40.68891892
1,-73.96556428000001,40.68891892
2,-73.95998442,40.68891892
4,-73.95440456,40.68891892
2,-73.9488247,40.68891892
0,-73.94324484,40.68891892
0,-73.93766498000001,40.68891892
2,-73.93208512000001,40.68891892
0,-73.92650526,40.68891892
2,-73.9209254,40.68891892
0,-73.91534554,40.68891892
2,-73.90976568,40.68891892
4,-73.90418582000001,40.68891892
2,-73.88186638,40.68891892
1,-73.87628652000001,40.68891892
4,-73.87070666000001,40.68891892
2,-74.01020316,40.684725900000004
2,-74.0046233,40.684725900000004
2,-73.99904344000001,40.684725900000004
1,-73.99346358000001,40.684725900000004
2,-73.98788372,40.684725900000004
3,-73.98230386,40.684725900000004
3,-73.976724,40.684725900000004
2,-73.97114414,40.684725900000004
0,-73.96556428000001,40.684725900000004
0,-73.95998442,40.684725900000004
2,-73.95440456,40.684725900000004
4,-73.9488247,40.684725900000004
0,-73.94324484,40.684725900000004
2,-73.93766498000001,40.684725900000004
2,-73.93208512000001,40.684725900000004
4,-73.92650526,40.684725900000004
2,-73.9209254,40.684725900000004
0,-73.91534554,40.684725900000004
0,-73.90976568,40.684725900000004
4,-73.90418582000001,40.684725900000004
0,-73.89860596,40.684725900000004
0,-73.88744624,40.684725900000004
2,-73.88186638,40.684725900000004
0,-73.87628652000001,40.684725900000004
0,-73.87070666000001,40.684725900000004
1,-74.01578302,40.68053288
1,-74.01020316,40.68053288
1,-74.0046233,40.68053288
2,-73.99904344000001,40.68053288
1,-73.99346358000001,40.68053288
2,-73.98788372,40.68053288
1,-73.98230386,40.68053288
1,-73.976724,40.68053288
2,-73.97114414,40.68053288
1,-73.96556428000001,40.68053288
3,-73.95998442,40.68053288
1,-73.95440456,40.68053288
2,-73.9488247,40.68053288
4,-73.94324484,40.68053288
2,-73.93766498000001,40.68053288
0,-73.93208512000001,40.68053288
0,-73.92650526,40.68053288
0,-73.9209254,40.68053288
0,-73.91534554,40.68053288
4,-73.90976568,40.68053288
0,-73.90418582000001,40.68053288
2,-73.89860596,40.68053288
4,-73.8930261,40.68053288
2,-73.88744624,40.68053288
2,-73.88186638,40.68053288
2,-73.87628652000001,40.68053288
0,-73.87070666000001,40.68053288
4,-73.8651268,40.68053288
0,-74.01578302,40.67633986
2,-74.01020316,40.67633986
2,-74.0046233,40.67633986
2,-73.99904344000001,40.67633986
1,-73.99346358000001,40.67633986
2,-73.98788372,40.67633986
0,-73.98230386,40.67633986
2,-73.976724,40.67633986
2,-73.97114414,40.67633986
2,-73.96556428000001,40.67633986
0,-73.95998442,40.67633986
4,-73.95440456,40.67633986
0,-73.9488247,40.67633986
4,-73.94324484,40.67633986
0,-73.93766498000001,40.67633986
4,-73.93208512000001,40.67633986
0,-73.92650526,40.67633986
4,-73.9209254,40.67633986
0,-73.91534554,40.67633986
0,-73.90976568,40.67633986
4,-73.90418582000001,40.67633986
4,-73.89860596,40.67633986
2,-73.8930261,40.67633986
0,-73.88744624,40.67633986
0,-73.88186638,40.67633986
0,-73.87628652000001,40.67633986
0,-73.87070666000001,40.67633986
0,-73.8651268,40.67633986
2,-74.01020316,40.67214684
2,-74.0046233,40.67214684
2,-73.99904344000001,40.67214684
2,-73.99346358000001,40.67214684
2,-73.98788372,40.67214684
0,-73.98230386,40.67214684
2,-73.976724,40.67214684
3,-73.97114414,40.67214684
0,-73.96556428000001,40.67214684
0,-73.95998442,40.67214684
0,-73.95440456,40.67214684
4,-73.9488247,40.67214684
0,-73.94324484,40.67214684
0,-73.93766498000001,40.67214684
0,-73.93208512000001,40.67214684
0,-73.92650526,40.67214684
0,-73.9209254,40.67214684
0,-73.91534554,40.67214684
0,-73.90976568,40.67214684
2,-73.90418582000001,40.67214684
2,-73.89860596,40.67214684
2,-73.8930261,40.67214684
2,-73.88744624,40.67214684
4,-73.88186638,40.67214684
0,-73.87628652000001,40.67214684
4,-73.87070666000001,40.67214684
1,-73.8651268,40.67214684
2,-74.01020316,40.66795382
2,-74.0046233,40.66795382
2,-73.99904344000001,40.66795382
1,-73.99346358000001,40.66795382
2,-73.98788372,40.66795382
3,-73.98230386,40.66795382
2,-73.976724,40.66795382
1,-73.97114414,40.66795382
0,-73.96556428000001,40.66795382
0,-73.95998442,40.66795382
0,-73.95440456,40.66795382
4,-73.9488247,40.66795382
2,-73.94324484,40.66795382
0,-73.93766498000001,40.66795382
0,-73.93208512000001,40.66795382
0,-73.92650526,40.66795382
0,-73.9209254,40.66795382
0,-73.91534554,40.66795382
2,-73.90976568,40.66795382
0,-73.90418582000001,40.66795382
2,-73.89860596,40.66795382
2,-73.8930261,40.66795382
4,-73.88744624,40.66795382
0,-73.88186638,40.66795382
0,-73.87628652000001,40.66795382
2,-73.87070666000001,40.66795382
2,-73.8651268,40.66795382
4,-73.85954694,40.66795382
2,-73.99904344000001,40.6637608
1,-73.99346358000001,40.6637608
2,-73.98788372,40.6637608
2,-73.98230386,40.6637608
3,-73.976724,40.6637608
3,-73.97114414,40.6637608
2,-73.96556428000001,40.6637608
2,-73.95998442,40.6637608
4,-73.95440456,40.6637608
2,-73.9488247,40.6637608
0,-73.94324484,40.6637608
4,-73.93766498000001,40.6637608
0,-73.93208512000001,40.6637608
0,-73.92650526,40.6637608
0,-73.9209254,40.6637608
4,-73.91534554,40.6637608
2,-73.90976568,40.6637608
2,-73.90418582000001,40.6637608
2,-73.89860596,40.6637608
0,-73.8930261,40.6637608
0,-73.88744624,40.6637608
2,-73.88186638,40.6637608
2,-73.87628652000001,40.6637608
2,-73.87070666000001,40.6637608
2,-73.8651268,40.6637608
2,-73.85954694,40.6637608
2,-74.01578302,40.65956778
2,-74.01020316,40.65956778
2,-74.0046233,40.65956778
2,-73.99904344000001,40.65956778
2,-73.99346358000001,40.65956778
2,-73.98788372,40.65956778
1,-73.98230386,40.65956778
2,-73.976724,40.65956778
0,-73.97114414,40.65956778
0,-73.96556428000001,40.65956778
2,-73.95998442,40.65956778
2,-73.95440456,40.65956778
1,-73.9488247,40.65956778
0,-73.94324484,40.65956778
4,-73.93766498000001,40.65956778
2,-73.93208512000001,40.65956778
4,-73.92650526,40.65956778
0,-73.9209254,40.65956778
0,-73.91534554,40.65956778
0,-73.90976568,40.65956778
0,-73.90418582000001,40.65956778
4,-73.89860596,40.65956778
0,-73.8930261,40.65956778
2,-73.88744624,40.65956778
2,-73.88186638,40.65956778
4,-73.87628652000001,40.65956778
2,-73.87070666000001,40.65956778
2,-73.8651268,40.65956778
2,-74.01578302,40.65537476
2,-74.01020316,40.65537476
2,-74.0046233,40.65537476
2,-73.99904344000001,40.65537476
1,-73.99346358000001,40.65537476
2,-73.98788372,40.65537476
2,-73.98230386,40.65537476
2,-73.976724,40.65537476
0,-73.97114414,40.65537476
0,-73.96556428000001,40.65537476
2,-73.95998442,40.65537476
0,-73.95440456,40.65537476
0,-73.9488247,40.65537476
3,-73.94324484,40.65537476
0,-73.93766498000001,40.65537476
0,-73.93208512000001,40.65537476
0,-73.92650526,40.65537476
0,-73.9209254,40.65537476
4,-73.91534554,40.65537476
2,-73.90976568,40.65537476
2,-73.90418582000001,40.65537476
0,-73.89860596,40.65537476
2,-73.8930261,40.65537476
2,-73.88744624,40.65537476
2,-73.88186638,40.65537476
0,-73.87628652000001,40.65537476
2,-73.87070666000001,40.65537476
2,-73.8651268,40.65537476
1,-74.01578302,40.65118174
0,-74.01020316,40.65118174
1,-74.0046233,40.65118174
2,-73.99904344000001,40.65118174
2,-73.99346358000001,40.65118174
2,-73.98788372,40.65118174
2,-73.98230386,40.65118174
3,-73.976724,40.65118174
0,-73.97114414,40.65118174
0,-73.96556428000001,40.65118174
0,-73.95998442,40.65118174
0,-73.95440456,40.65118174
1,-73.9488247,40.65118174
2,-73.94324484,40.65118174
4,-73.93766498000001,40.65118174
0,-73.93208512000001,40.65118174
0,-73.92650526,40.65118174
0,-73.9209254,40.65118174
4,-73.91534554,40.65118174
2,-73.90976568,40.65118174
2,-73.90418582000001,40.65118174
0,-73.89860596,40.65118174
2,-73.8930261,40.65118174
2,-73.88744624,40.65118174
0,-73.88186638,40.65118174
0,-73.87628652000001,40.65118174
2,-73.87070666000001,40.65118174
2,-73.8651268,40.65118174
2,-73.85954694,40.65118174
2,-74.02694274000001,40.64698872
2,-74.02136288,40.64698872
2,-74.01578302,40.64698872
0,-74.01020316,40.64698872
3,-74.0046233,40.64698872
4,-73.99904344000001,40.64698872
2,-73.99346358000001,40.64698872
2,-73.98788372,40.64698872
0,-73.98230386,40.64698872
0,-73.976724,40.64698872
2,-73.97114414,40.64698872
2,-73.96556428000001,40.64698872
0,-73.95998442,40.64698872
0,-73.95440456,40.64698872
4,-73.9488247,40.64698872
2,-73.94324484,40.64698872
0,-73.93766498000001,40.64698872
2,-73.93208512000001,40.64698872
0,-73.92650526,40.64698872
2,-73.9209254,40.64698872
4,-73.91534554,40.64698872
4,-73.90976568,40.64698872
1,-73.90418582000001,40.64698872
0,-73.89860596,40.64698872
0,-73.8930261,40.64698872
0,-73.88744624,40.64698872
2,-73.88186638,40.64698872
0,-73.87628652000001,40.64698872
2,-73.87070666000001,40.64698872
2,-73.8651268,40.64698872
2,-73.85954694,40.64698872
2,-74.03252260000001,40.6427957
2,-74.02694274000001,40.6427957
0,-74.02136288,40.6427957
4,-74.01578302,40.6427957
4,-74.01020316,40.6427957
1,-74.0046233,40.6427957
0,-73.99904344000001,40.6427957
0,-73.99346358000001,40.6427957
2,-73.98788372,40.6427957
2,-73.98230386,40.6427957
3,-73.976724,40.6427957
4,-73.97114414,40.6427957
0,-73.96556428000001,40.6427957
0,-73.95998442,40.6427957
2,-73.95440456,40.6427957
1,-73.9488247,40.6427957
0,-73.94324484,40.6427957
2,-73.93766498000001,40.6427957
2,-73.93208512000001,40.6427957
0,-73.92650526,40.6427957
2,-73.9209254,40.6427957
0,-73.91534554,40.6427957
0,-73.90976568,40.6427957
0,-73.90418582000001,40.6427957
0,-73.89860596,40.6427957
4,-73.8930261,40.6427957
4,-73.88744624,40.6427957
2,-73.87628652000001,40.6427957
2,-73.8651268,40.6427957
2,-74.03252260000001,40.63860268
2,-74.02694274000001,40.63860268
0,-74.02136288,40.63860268
0,-74.01578302,40.63860268
4,-74.01020316,40.63860268
2,-74.0046233,40.63860268
2,-73.99904344000001,40.63860268
2,-73.99346358000001,40.63860268
2,-73.98788372,40.63860268
2,-73.98230386,40.63860268
0,-73.976724,40.63860268
0,-73.97114414,40.63860268
0,-73.96556428000001,40.63860268
4,-73.95998442,40.63860268
2,-73.95440456,40.63860268
4,-73.9488247,40.63860268
0,-73.94324484,40.63860268
0,-73.93766498000001,40.63860268
2,-73.93208512000001,40.63860268
2,-73.92650526,40.63860268
1,-73.9209254,40.63860268
0,-73.91534554,40.63860268
0,-73.90976568,40.63860268
0,-73.90418582000001,40.63860268
0,-73.89860596,40.63860268
2,-73.8930261,40.63860268
0,-73.88744624,40.63860268
2,-73.88186638,40.63860268
2,-73.87628652000001,40.63860268
2,-73.87070666000001,40.63860268
2,-74.03810246,40.63440966
0,-74.03252260000001,40.63440966
4,-74.02694274000001,40.63440966
2,-74.02136288,40.63440966
2,-74.01578302,40.63440966
2,-74.01020316,40.63440966
2,-74.0046233,40.63440966
4,-73.99904344000001,40.63440966
2,-73.99346358000001,40.63440966
2,-73.98788372,40.63440966
4,-73.98230386,40.63440966
4,-73.976724,40.63440966
0,-73.97114414,40.63440966
0,-73.96556428000001,40.63440966
0,-73.95998442,40.63440966
2,-73.95440456,40.63440966
0,-73.9488247,40.63440966
0,-73.94324484,40.63440966
2,-73.93766498000001,40.63440966
2,-73.93208512000001,40.63440966
2,-73.92650526,40.63440966
2,-73.9209254,40.63440966
0,-73.91534554,40.63440966
0,-73.90976568,40.63440966
4,-73.90418582000001,40.63440966
1,-73.89860596,40.63440966
0,-73.8930261,40.63440966
2,-73.88744624,40.63440966
0,-73.88186638,40.63440966
2,-73.85396708,40.63440966
2,-73.84838722,40.63440966
2,-74.03810246,40.63021664
2,-74.03252260000001,40.63021664
4,-74.02694274000001,40.63021664
1,-74.02136288,40.63021664
4,-74.01578302,40.63021664
4,-74.01020316,40.63021664
3,-74.0046233,40.63021664
2,-73.99904344000001,40.63021664
0,-73.99346358000001,40.63021664
2,-73.98788372,40.63021664
2,-73.98230386,40.63021664
1,-73.976724,40.63021664
2,-73.97114414,40.63021664
3,-73.96556428000001,40.63021664
0,-73.95998442,40.63021664
4,-73.95440456,40.63021664
2,-73.9488247,40.63021664
2,-73.94324484,40.63021664
4,-73.93766498000001,40.63021664
2,-73.93208512000001,40.63021664
4,-73.92650526,40.63021664
0,-73.9209254,40.63021664
2,-73.90976568,40.63021664
0,-73.90418582000001,40.63021664
0,-73.89860596,40.63021664
0,-73.8930261,40.63021664
2,-73.88744624,40.63021664
2,-73.84280736000001,40.63021664
2,-73.83722750000001,40.63021664
2,-74.03810246,40.62602362
1,-74.03252260000001,40.62602362
0,-74.02694274000001,40.62602362
2,-74.02136288,40.62602362
2,-74.01578302,40.62602362
2,-74.01020316,40.62602362
2,-74.0046233,40.62602362
0,-73.99904344000001,40.62602362
2,-73.99346358000001,40.62602362
2,-73.98788372,40.62602362
2,-73.98230386,40.62602362
2,-73.976724,40.62602362
2,-73.97114414,40.62602362
1,-73.96556428000001,40.62602362
0,-73.95998442,40.62602362
2,-73.95440456,40.62602362
2,-73.9488247,40.62602362
0,-73.94324484,40.62602362
0,-73.93766498000001,40.62602362
2,-73.93208512000001,40.62602362
1,-73.92650526,40.62602362
0,-73.9209254,40.62602362
0,-73.91534554,40.62602362
0,-73.90976568,40.62602362
2,-73.89860596,40.62602362
0,-73.8930261,40.62602362
2,-73.85954694,40.62602362
2,-73.85396708,40.62602362
2,-73.84838722,40.62602362
2,-74.03810246,40.6218306
1,-74.03252260000001,40.6218306
3,-74.02694274000001,40.6218306
0,-74.02136288,40.6218306
2,-74.01578302,40.6218306
2,-74.01020316,40.6218306
4,-74.0046233,40.6218306
0,-73.99904344000001,40.6218306
2,-73.99346358000001,40.6218306
2,-73.98788372,40.6218306
2,-73.98230386,40.6218306
2,-73.976724,40.6218306
2,-73.97114414,40.6218306
0,-73.96556428000001,40.6218306
0,-73.95998442,40.6218306
0,-73.95440456,40.6218306
2,-73.9488247,40.6218306
2,-73.94324484,40.6218306
0,-73.93766498000001,40.6218306
0,-73.93208512000001,40.6218306
1,-73.92650526,40.6218306
4,-73.9209254,40.6218306
0,-73.91534554,40.6218306
0,-73.90976568,40.6218306
4,-73.90418582000001,40.6218306
2,-73.87070666000001,40.6218306
2,-73.85954694,40.6218306
2,-73.85396708,40.6218306
0,-74.03810246,40.61763758
0,-74.03252260000001,40.61763758
2,-74.02694274000001,40.61763758
2,-74.02136288,40.61763758
2,-74.01578302,40.61763758
2,-74.01020316,40.61763758
0,-74.0046233,40.61763758
2,-73.99904344000001,40.61763758
2,-73.99346358000001,40.61763758
0,-73.98788372,40.61763758
4,-73.98230386,40.61763758
1,-73.976724,40.61763758
4,-73.97114414,40.61763758
2,-73.96556428000001,40.61763758
0,-73.95998442,40.61763758
0,-73.95440456,40.61763758
2,-73.9488247,40.61763758
4,-73.94324484,40.61763758
2,-73.93766498000001,40.61763758
2,-73.93208512000001,40.61763758
2,-73.92650526,40.61763758
0,-73.9209254,40.61763758
2,-73.91534554,40.61763758
0,-73.90976568,40.61763758
1,-73.90418582000001,40.61763758
2,-73.89860596,40.61763758
2,-73.87628652000001,40.61763758
2,-73.87070666000001,40.61763758
2,-74.03810246,40.61344456
1,-74.03252260000001,40.61344456
2,-74.02694274000001,40.61344456
2,-74.02136288,40.61344456
2,-74.01578302,40.61344456
2,-74.01020316,40.61344456
2,-74.0046233,40.61344456
2,-73.99904344000001,40.61344456
2,-73.99346358000001,40.61344456
0,-73.98788372,40.61344456
0,-73.98230386,40.61344456
2,-73.976724,40.61344456
0,-73.97114414,40.61344456
1,-73.96556428000001,40.61344456
4,-73.95998442,40.61344456
4,-73.95440456,40.61344456
2,-73.9488247,40.61344456
4,-73.94324484,40.61344456
1,-73.93766498000001,40.61344456
2,-73.93208512000001,40.61344456
2,-73.92650526,40.61344456
2,-73.9209254,40.61344456
2,-73.90976568,40.61344456
1,-73.89860596,40.61344456
2,-73.8930261,40.61344456
3,-73.84280736000001,40.61344456
2,-74.03252260000001,40.60925154
2,-74.02694274000001,40.60925154
2,-74.02136288,40.60925154
2,-74.01578302,40.60925154
