lon,lat
-74.13296008,40.5589353
-74.12738022,40.5589353
-74.12180036000001,40.5589353
-74.1162205,40.5589353
-74.11064064,40.5589353
-74.10506078,40.5589353
-74.2278177,40.55474228
-74.22223784,40.55474228
-74.21665798000001,40.55474228
-74.21107812000001,40.55474228
-74.20549826,40.55474228
-74.1999184,40.55474228
-74.19433854,40.55474228
-74.18875868,40.55474228
-74.18317882000001,40.55474228
-74.17759896,40.55474228
-74.1720191,40.55474228
-74.16643924,40.55474228
-74.16085938,40.55474228
-74.15527952000001,40.55474228
-74.14969966000001,40.55474228
-74.1441198,40.55474228
-74.13853994,40.55474228
-74.13296008,40.55474228
-74.12738022,40.55474228
-74.12180036000001,40.55474228
-74.1162205,40.55474228
-74.11064064,40.55474228
-74.10506078,40.55474228
-74.23339756,40.550549260000004
-74.2278177,40.550549260000004
-74.22223784,40.550549260000004
-74.21665798000001,40.550549260000004
-74.21107812000001,40.550549260000004
-74.20549826,40.550549260000004
-74.1999184,40.550549260000004
-74.19433854,40.550549260000004
-74.18875868,40.550549260000004
-74.18317882000001,40.550549260000004
-74.17759896,40.550549260000004
-74.1720191,40.550549260000004
-74.16643924,40.550549260000004
-74.16085938,40.550549260000004
-74.15527952000001,40.550549260000004
-74.14969966000001,40.550549260000004
-74.1441198,40.550549260000004
-74.13853994,40.550549260000004
-74.13296008,40.550549260000004
-74.12738022,40.550549260000004
-74.12180036000001,40.550549260000004
-74.1162205,40.550549260000004
-74.24455728000001,40.54635624
-74.23897742,40.54635624
-74.23339756,40.54635624
-74.2278177,40.54635624
-74.22223784,40.54635624
-74.21665798000001,40.54635624
-74.21107812000001,40.54635624
-74.20549826,40.54635624
-74.1999184,40.54635624
-74.19433854,40.54635624
-74.18875868,40.54635624
-74.18317882000001,40.54635624
-74.17759896,40.54635624
-74.1720191,40.54635624
-74.16643924,40.54635624
-74.16085938,40.54635624
-74.15527952000001,40.54635624
-74.14969966000001,40.54635624
-74.1441198,40.54635624
-74.13853994,40.54635624
-74.12738022,40.54635624
-74.12180036000001,40.54635624
-74.24455728000001,40.54216322
-74.23897742,40.54216322
-74.23339756,40.54216322
-74.2278177,40.54216322
-74.22223784,40.54216322
-74.21665798000001,40.54216322
-74.21107812000001,40.54216322
-74.20549826,40.54216322
-74.1999184,40.54216322
-74.19433854,40.54216322
-74.18875868,40.54216322
-74.18317882000001,40.54216322
-74.17759896,40.54216322
-74.1720191,40.54216322
-74.16643924,40.54216322
-74.16085938,40.54216322
-74.15527952000001,40.54216322
-74.14969966000001,40.54216322
-74.1441198,40.54216322
-74.12738022,40.54216322
-74.23897742,40.537970200000004
-74.23339756,40.537970200000004
-74.2278177,40.537970200000004
-74.22223784,40.537970200000004
-74.21665798000001,40.537970200000004
-74.21107812000001,40.537970200000004
-74.20549826,40.537970200000004
-74.1999184,40.537970200000004
-74.19433854,40.537970200000004
-74.18875868,40.537970200000004
-74.18317882000001,40.537970200000004
-74.17759896,40.537970200000004
-74.1720191,40.537970200000004
-74.16643924,40.537970200000004
-74.16085938,40.537970200000004
-74.15527952000001,40.537970200000004
-74.14969966000001,40.537970200000004
-74.1441198,40.537970200000004
-74.23897742,40.53377718
-74.23339756,40.53377718
-74.2278177,40.53377718
-74.22223784,40.53377718
-74.21665798000001,40.53377718
-74.21107812000001,40.53377718
-74.20549826,40.53377718
-74.1999184,40.53377718
-74.19433854,40.53377718
-74.18875868,40.53377718
-74.18317882000001,40.53377718
-74.17759896,40.53377718
-74.1720191,40.53377718
-74.16643924,40.53377718
-74.16085938,40.53377718
-74.15527952000001,40.53377718
-74.13853994,40.53377718
-74.13296008,40.53377718
-74.23897742,40.52958416
-74.23339756,40.52958416
-74.2278177,40.52958416
-74.22223784,40.52958416
-74.21665798000001,40.52958416
-74.21107812000001,40.52958416
-74.20549826,40.52958416
-74.1999184,40.52958416
-74.19433854,40.52958416
-74.18875868,40.52958416
-74.18317882000001,40.52958416
-74.17759896,40.52958416
-74.1720191,40.52958416
-74.16643924,40.52958416
-74.16085938,40.52958416
-74.23897742,40.52539114
-74.23339756,40.52539114
-74.2278177,40.52539114
-74.22223784,40.52539114
-74.21665798000001,40.52539114
-74.21107812000001,40.52539114
-74.20549826,40.52539114
-74.1999184,40.52539114
-74.19433854,40.52539114
-74.18875868,40.52539114
-74.18317882000001,40.52539114
-74.17759896,40.52539114
-74.1720191,40.52539114
-74.16643924,40.52539114
-74.23897742,40.52119812
-74.23339756,40.52119812
-74.2278177,40.52119812
-74.22223784,40.52119812
-74.21665798000001,40.52119812
-74.21107812000001,40.52119812
-74.20549826,40.52119812
-74.1999184,40.52119812
-74.19433854,40.52119812
-74.18875868,40.52119812
-74.18317882000001,40.52119812
-74.17759896,40.52119812
-74.24455728000001,40.5170051
-74.23897742,40.5170051
-74.23339756,40.5170051
-74.2278177,40.5170051
-74.22223784,40.5170051
-74.21665798000001,40.5170051
-74.21107812000001,40.5170051
-74.20549826,40.5170051
-74.1999184,40.5170051
-74.19433854,40.5170051
-74.18875868,40.5170051
-74.25013714,40.51281208
-74.24455728000001,40.51281208
-74.23897742,40.51281208
-74.23339756,40.51281208
-74.2278177,40.51281208
-74.22223784,40.51281208
-74.21665798000001,40.51281208
-74.21107812000001,40.51281208
-74.20549826,40.51281208
-74.19433854,40.51281208
-74.25013714,40.50861906
-74.24455728000001,40.50861906
-74.23897742,40.50861906
-74.23339756,40.50861906
-74.2278177,40.50861906
-74.22223784,40.50861906
-74.21665798000001,40.50861906
-74.25013714,40.50442604
-74.24455728000001,40.50442604
-74.23897742,40.50442604
-74.23339756,40.50442604
-74.2278177,40.50442604
-74.22223784,40.50442604
-74.21665798000001,40.50442604
-74.25013714,40.50023302
-74.24455728000001,40.50023302
-74.23897742,40.50023302
-73.82048792,40.797937440000005
-73.81490806000001,40.797937440000005
-73.84838722,40.79374442
-73.84280736000001,40.79374442
-73.83722750000001,40.79374442
-73.82606778,40.79374442
-73.82048792,40.79374442
-73.81490806000001,40.79374442
-73.80932820000001,40.79374442
-73.80374834,40.79374442
-73.79816848,40.79374442
-73.77584904000001,40.79374442
-73.90976568,40.7895514
-73.90418582000001,40.7895514
-73.85396708,40.7895514
-73.84838722,40.7895514
-73.84280736000001,40.7895514
-73.83164764,40.7895514
-73.82606778,40.7895514
-73.82048792,40.7895514
-73.81490806000001,40.7895514
-73.80932820000001,40.7895514
-73.80374834,40.7895514
-73.79816848,40.7895514
-73.78700876,40.7895514
-73.78142890000001,40.7895514
-73.77584904000001,40.7895514
-73.91534554,40.785358380000005
-73.90976568,40.785358380000005
-73.90418582000001,40.785358380000005
-73.89860596,40.785358380000005
-73.87070666000001,40.785358380000005
-73.85396708,40.785358380000005
-73.84838722,40.785358380000005
-73.84280736000001,40.785358380000005
-73.83722750000001,40.785358380000005
-73.83164764,40.785358380000005
-73.82606778,40.785358380000005
-73.82048792,40.785358380000005
-73.81490806000001,40.785358380000005
-73.80932820000001,40.785358380000005
-73.80374834,40.785358380000005
-73.79816848,40.785358380000005
-73.79258862,40.785358380000005
-73.78700876,40.785358380000005
-73.78142890000001,40.785358380000005
-73.77584904000001,40.785358380000005
-73.9209254,40.78116536
-73.91534554,40.78116536
-73.90976568,40.78116536
-73.90418582000001,40.78116536
-73.89860596,40.78116536
-73.8930261,40.78116536
-73.87628652000001,40.78116536
-73.84838722,40.78116536
-73.84280736000001,40.78116536
-73.83722750000001,40.78116536
-73.83164764,40.78116536
-73.82606778,40.78116536
-73.82048792,40.78116536
-73.81490806000001,40.78116536
-73.80932820000001,40.78116536
-73.80374834,40.78116536
-73.79816848,40.78116536
-73.79258862,40.78116536
-73.78700876,40.78116536
-73.78142890000001,40.78116536
-73.77584904000001,40.78116536
-73.77026918,40.78116536
-73.93208512000001,40.77697234
-73.92650526,40.77697234
-73.9209254,40.77697234
-73.91534554,40.77697234
-73.90976568,40.77697234
-73.90418582000001,40.77697234
-73.89860596,40.77697234
-73.8930261,40.77697234
-73.88186638,40.77697234
-73.87628652000001,40.77697234
-73.87070666000001,40.77697234
-73.84838722,40.77697234
-73.84280736000001,40.77697234
-73.83722750000001,40.77697234
-73.83164764,40.77697234
-73.82606778,40.77697234
-73.82048792,40.77697234
-73.81490806000001,40.77697234
-73.80932820000001,40.77697234
-73.80374834,40.77697234
-73.79816848,40.77697234
-73.79258862,40.77697234
-73.78700876,40.77697234
-73.78142890000001,40.77697234
-73.77584904000001,40.77697234
-73.77026918,40.77697234
-73.75352960000001,40.77697234
-73.74794974000001,40.77697234
-73.74236988,40.77697234
-73.93208512000001,40.772779320000005
-73.92650526,40.772779320000005
-73.9209254,40.772779320000005
-73.91534554,40.772779320000005
-73.90976568,40.772779320000005
-73.90418582000001,40.772779320000005
-73.89860596,40.772779320000005
-73.8930261,40.772779320000005
-73.88744624,40.772779320000005
-73.88186638,40.772779320000005
-73.87628652000001,40.772779320000005
-73.87070666000001,40.772779320000005
-73.8651268,40.772779320000005
-73.85954694,40.772779320000005
-73.84838722,40.772779320000005
-73.84280736000001,40.772779320000005
-73.83722750000001,40.772779320000005
-73.83164764,40.772779320000005
-73.82606778,40.772779320000005
-73.82048792,40.772779320000005
-73.81490806000001,40.772779320000005
-73.80932820000001,40.772779320000005
-73.80374834,40.772779320000005
-73.79816848,40.772779320000005
-73.79258862,40.772779320000005
-73.78700876,40.772779320000005
-73.78142890000001,40.772779320000005
-73.77584904000001,40.772779320000005
-73.77026918,40.772779320000005
-73.76468932,40.772779320000005
-73.74794974000001,40.772779320000005
-73.74236988,40.772779320000005
-73.73679002,40.772779320000005
-73.93766498000001,40.7685863
-73.93208512000001,40.7685863
-73.92650526,40.7685863
-73.9209254,40.7685863
-73.91534554,40.7685863
-73.90976568,40.7685863
-73.90418582000001,40.7685863
-73.89860596,40.7685863
-73.8930261,40.7685863
-73.88744624,40.7685863
-73.88186638,40.7685863
-73.87628652000001,40.7685863
-73.87070666000001,40.7685863
-73.8651268,40.7685863
-73.85954694,40.7685863
-73.84838722,40.7685863
-73.84280736000001,40.7685863
-73.83722750000001,40.7685863
-73.83164764,40.7685863
-73.82606778,40.7685863
-73.82048792,40.7685863
-73.81490806000001,40.7685863
-73.80932820000001,40.7685863
-73.80374834,40.7685863
-73.79816848,40.7685863
-73.79258862,40.7685863
-73.78700876,40.7685863
-73.78142890000001,40.7685863
-73.77584904000001,40.7685863
-73.77026918,40.7685863
-73.76468932,40.7685863
-73.75352960000001,40.7685863
-73.74794974000001,40.7685863
-73.74236988,40.7685863
-73.73679002,40.7685863
-73.73121016,40.7685863
-73.94324484,40.76439328
-73.93766498000001,40.76439328
-73.93208512000001,40.76439328
-73.92650526,40.76439328
-73.9209254,40.76439328
-73.91534554,40.76439328
-73.90976568,40.76439328
-73.90418582000001,40.76439328
-73.89860596,40.76439328
-73.8930261,40.76439328
-73.88744624,40.76439328
-73.88186638,40.76439328
-73.87628652000001,40.76439328
-73.87070666000001,40.76439328
-73.8651268,40.76439328
-73.84280736000001,40.76439328
-73.83722750000001,40.76439328
-73.83164764,40.76439328
-73.82606778,40.76439328
-73.82048792,40.76439328
-73.81490806000001,40.76439328
-73.80932820000001,40.76439328
-73.80374834,40.76439328
-73.79816848,40.76439328
-73.79258862,40.76439328
-73.78700876,40.76439328
-73.78142890000001,40.76439328
-73.77584904000001,40.76439328
-73.77026918,40.76439328
-73.76468932,40.76439328
-73.75910946,40.76439328
-73.75352960000001,40.76439328
-73.74794974000001,40.76439328
-73.74236988,40.76439328
-73.73679002,40.76439328
-73.73121016,40.76439328
-73.7256303,40.76439328
-73.94324484,40.760200260000005
-73.93766498000001,40.760200260000005
-73.93208512000001,40.760200260000005
-73.92650526,40.760200260000005
-73.9209254,40.760200260000005
-73.91534554,40.760200260000005
-73.90976568,40.760200260000005
-73.90418582000001,40.760200260000005
-73.89860596,40.760200260000005
-73.8930261,40.760200260000005
-73.88744624,40.760200260000005
-73.88186638,40.760200260000005
-73.87628652000001,40.760200260000005
-73.87070666000001,40.760200260000005
-73.8651268,40.760200260000005
-73.85954694,40.760200260000005
-73.85396708,40.760200260000005
-73.84838722,40.760200260000005
-73.84280736000001,40.760200260000005
-73.83722750000001,40.760200260000005
-73.83164764,40.760200260000005
-73.82606778,40.760200260000005
-73.82048792,40.760200260000005
-73.81490806000001,40.760200260000005
-73.80932820000001,40.760200260000005
-73.80374834,40.760200260000005
-73.79816848,40.760200260000005
-73.79258862,40.760200260000005
-73.78700876,40.760200260000005
-73.78142890000001,40.760200260000005
-73.77584904000001,40.760200260000005
-73.77026918,40.760200260000005
-73.76468932,40.760200260000005
-73.75910946,40.760200260000005
-73.75352960000001,40.760200260000005
-73.74794974000001,40.760200260000005
-73.74236988,40.760200260000005
-73.73679002,40.760200260000005
-73.73121016,40.760200260000005
-73.7256303,40.760200260000005
-73.72005044000001,40.760200260000005
-73.71447058000001,40.760200260000005
-73.9488247,40.75600724
-73.94324484,40.75600724
-73.93766498000001,40.75600724
-73.93208512000001,40.75600724
-73.92650526,40.75600724
-73.9209254,40.75600724
-73.91534554,40.75600724
-73.90976568,40.75600724
-73.90418582000001,40.75600724
-73.89860596,40.75600724
-73.8930261,40.75600724
-73.88744624,40.75600724
-73.88186638,40.75600724
-73.87628652000001,40.75600724
-73.87070666000001,40.75600724
-73.8651268,40.75600724
-73.85954694,40.75600724
-73.85396708,40.75600724
-73.84838722,40.75600724
-73.84280736000001,40.75600724
-73.83722750000001,40.75600724
-73.83164764,40.75600724
-73.82606778,40.75600724
-73.82048792,40.75600724
-73.81490806000001,40.75600724
-73.80932820000001,40.75600724
-73.80374834,40.75600724
-73.79816848,40.75600724
-73.79258862,40.75600724
-73.78700876,40.75600724
-73.78142890000001,40.75600724
-73.77584904000001,40.75600724
-73.77026918,40.75600724
-73.76468932,40.75600724
-73.75910946,40.75600724
-73.75352960000001,40.75600724
-73.74794974000001,40.75600724
-73.74236988,40.75600724
-73.73679002,40.75600724
-73.73121016,40.75600724
-73.7256303,40.75600724
-73.72005044000001,40.75600724
-73.71447058000001,40.75600724
-73.70889072,40.75600724
-73.9488247,40.75181422
-73.94324484,40.75181422
-73.93766498000001,40.75181422
-73.93208512000001,40.75181422
-73.92650526,40.75181422
-73.9209254,40.75181422
-73.91534554,40.75181422
-73.90976568,40.75181422
-73.90418582000001,40.75181422
-73.89860596,40.75181422
-73.8930261,40.75181422
-73.88744624,40.75181422
-73.88186638,40.75181422
-73.87628652000001,40.75181422
-73.87070666000001,40.75181422
-73.8651268,40.75181422
-73.85954694,40.75181422
-73.85396708,40.75181422
-73.84838722,40.75181422
-73.84280736000001,40.75181422
-73.83722750000001,40.75181422
-73.83164764,40.75181422
-73.82606778,40.75181422
